,name,lon,lat,zNum,carCap,carDisCap,address
1449,,,,,,,
1450,Парковка №3105 (407),37.638565,55.775585,3105,7,0,"1-й Коптельский переулок, дом 9, строение 1"
1451,Парковка №3105 (407),37.63838,55.775225,3105,7,0,"1-й Коптельский переулок, дом 9, строение 1"
1452,,,,,,,
1453,Парковка №3105 (408),37.638136,55.77453,3105,7,0,"1-й Коптельский переулок, дом 9, строение 2"
1454,Парковка №3105 (408),37.638136,55.774636,3105,7,0,"1-й Коптельский переулок, дом 9, строение 2"
1455,Парковка №3105 (408),37.638141,55.774693,3105,7,0,"1-й Коптельский переулок, дом 9, строение 2"
1456,Парковка №3105 (408),37.638161,55.77476,3105,7,0,"1-й Коптельский переулок, дом 9, строение 2"
1457,Парковка №3105 (408),37.638229,55.774908,3105,7,0,"1-й Коптельский переулок, дом 9, строение 2"
1458,,,,,,,
1459,Парковка №3105 (406),37.637942,55.773407,3105,7,0,"1-й Коптельский переулок, дом 3, строение 1"
1460,Парковка №3105 (406),37.637752,55.773031,3105,7,0,"1-й Коптельский переулок, дом 3, строение 1"
1461,,,,,,,
1462,Парковка №3205 (260),37.6239225,55.7886379,3205,7,2,"улица Щепкина, дом 61/2, строение 12"
1463,Парковка №3205 (260),37.6241854,55.7883182,3205,7,2,"улица Щепкина, дом 61/2, строение 12"
1464,,,,,,,
1465,Парковка №3205 (259),37.623708,55.7885731,3205,10,0,"Олимпийский проспект, дом 22, строение 5"
1466,Парковка №3205 (259),37.6241103,55.788083,3205,10,0,"Олимпийский проспект, дом 22, строение 5"
1467,,,,,,,
1468,Парковка №3205 (257),37.6248452,55.7875189,3205,7,0,"улица Щепкина, дом 61/2, строение 11"
1469,Парковка №3205 (257),37.6251268,55.7871796,3205,7,0,"улица Щепкина, дом 61/2, строение 11"
1470,,,,,,,
1471,Парковка №3205 (255),37.6410189,55.790722,3205,10,1,"Большая Переяславская улица, дом 66, строение 1"
1472,Парковка №3205 (255),37.6408714,55.7901927,3205,10,1,"Большая Переяславская улица, дом 66, строение 1"
1473,,,,,,,
1474,Парковка №3205 (248),37.6406916,55.7869594,3205,10,2,"Большая Переяславская улица, дом 46, строение 2"
1475,Парковка №3205 (248),37.6409116,55.7864059,3205,10,2,"Большая Переяславская улица, дом 46, строение 2"
1476,,,,,,,
1477,Парковка №3205 (244),37.6435885,55.7803336,3205,8,3,"Большая Переяславская улица, дом 6, сооружение 1"
1478,Парковка №3205 (244),37.643787,55.7802084,3205,8,3,"Большая Переяславская улица, дом 6, сооружение 1"
1479,Парковка №3205 (244),37.6439908,55.7801103,3205,8,3,"Большая Переяславская улица, дом 6, сооружение 1"
1480,Парковка №3205 (244),37.6441196,55.7800606,3205,8,3,"Большая Переяславская улица, дом 6, сооружение 1"
1481,,,,,,,
1482,Парковка №3205 (242),37.6376742,55.7867121,3205,8,0,"Глинистый переулок, дом 12"
1483,Парковка №3205 (242),37.6378191,55.7871162,3205,8,0,"Глинистый переулок, дом 12"
1484,,,,,,,
1485,Парковка №3205 (239),37.6379317,55.7873274,3205,10,0,"Глинистый переулок, дом 14"
1486,Парковка №3205 (239),37.6387364,55.7872489,3205,10,0,"Глинистый переулок, дом 14"
1487,Парковка №3205 (239),37.6392031,55.7872128,3205,10,0,"Глинистый переулок, дом 14"
1488,,,,,,,
1489,Парковка №3205 (232),37.6390891,55.7850606,3205,7,0,"Скрябинский переулок, дом 6, сооружение 3"
1490,Парковка №3205 (232),37.6397811,55.78505,3205,7,0,"Скрябинский переулок, дом 6, сооружение 3"
1491,,,,,,,
1492,Парковка №3205 (228),37.636962,55.7838925,3205,10,3,"Слесарный переулок, дом 2"
1493,Парковка №3205 (228),37.6372088,55.784403,3205,10,3,"Слесарный переулок, дом 2"
1494,,,,,,,
1495,Парковка №3205 (222),37.6169541,55.7862159,3205,8,5,"улица Советской Армии, дом 4, строение 1"
1496,Парковка №3205 (222),37.6168844,55.7860651,3205,8,5,"улица Советской Армии, дом 4, строение 1"
1497,Парковка №3205 (222),37.6166591,55.7856896,3205,8,5,"улица Советской Армии, дом 4, строение 1"
1498,,,,,,,
1499,Парковка №3205 (216),37.6397797,55.7819068,3205,8,2,"Большая Переяславская улица, дом 3, корпус 3"
1500,Парковка №3205 (216),37.6394498,55.7812401,3205,8,2,"Большая Переяславская улица, дом 3, корпус 3"
1501,,,,,,,
1502,Парковка №3205 (215),37.6396698,55.7824,3205,7,0,"переулок Орлово-Давыдовский, дом 2/5, корпус 2"
1503,Парковка №3205 (215),37.6396939,55.7820592,3205,7,0,"переулок Орлово-Давыдовский, дом 2/5, корпус 2"
1504,,,,,,,
1505,Парковка №3205 (211),37.639533,55.7841708,3205,8,0,"переулок Орлово-Давыдовский, дом 3"
1506,Парковка №3205 (211),37.639533,55.7842522,3205,8,0,"переулок Орлово-Давыдовский, дом 3"
1507,Парковка №3205 (211),37.6398898,55.7843533,3205,8,0,"переулок Орлово-Давыдовский, дом 3"
1508,Парковка №3205 (211),37.6399059,55.7846172,3205,8,0,"переулок Орлово-Давыдовский, дом 3"
1509,,,,,,,
1510,Парковка №3205 (208),37.6402625,55.7810727,3205,7,0,"Большая Переяславская улица, дом 3, корпус 2"
1511,Парковка №3205 (208),37.6410109,55.7809973,3205,7,0,"Большая Переяславская улица, дом 3, корпус 2"
1512,,,,,,,
1513,Парковка №3205 (78),37.6398213,55.7835766,3205,10,2,"переулок Орлово-Давыдовский, дом 6, строение 1"
1514,Парковка №3205 (78),37.640795,55.7835577,3205,10,2,"переулок Орлово-Давыдовский, дом 6, строение 1"
1515,,,,,,,
1516,Парковка №3205 (100),37.623868,55.78427,3205,9,0,"Олимпийский проспект, дом 16, строение 2"
1517,Парковка №3205 (100),37.624738,55.784266,3205,9,0,"Олимпийский проспект, дом 16, строение 2"
1518,,,,,,,
1519,Парковка №3205 (102),37.627552,55.78433,3205,7,2,"Самарская улица, дом 3, строение 1"
1520,Парковка №3205 (102),37.628496,55.784327,3205,7,2,"Самарская улица, дом 3, строение 1"
1521,,,,,,,
1522,Парковка №3205 (5),37.638913,55.791354,3205,9,0,"2-й Крестовский переулок, дом 8"
1523,Парковка №3205 (5),37.639707,55.791312,3205,9,0,"2-й Крестовский переулок, дом 8"
1524,,,,,,,
1525,Парковка №3205 (109),37.6181826,55.788561,3205,7,0,"Трифоновская улица, дом 24, строение 1"
1526,Парковка №3205 (109),37.6189014,55.7886032,3205,7,0,"Трифоновская улица, дом 24, строение 1"
1527,,,,,,,
1528,Парковка №3205 (115),37.62429,55.7888566,3205,10,2,"Трифоновская улица, дом 45"
1529,Парковка №3205 (115),37.6254916,55.7888897,3205,10,2,"Трифоновская улица, дом 45"
1530,,,,,,,
1531,Парковка №3205 (117),37.6277393,55.7888294,3205,8,2,"улица Щепкина, дом 61/2, строение 22"
1532,Парковка №3205 (117),37.6288015,55.7888536,3205,8,2,"улица Щепкина, дом 61/2, строение 22"
1533,,,,,,,
1534,Парковка №3206 (224),37.6409237,55.7785325,3206,11,0,"Большой Балканский переулок, дом 5"
1535,Парковка №3206 (224),37.6415084,55.7785069,3206,11,0,"Большой Балканский переулок, дом 5"
1536,,,,,,,
1537,Парковка №3206 (221),37.6434866,55.7783848,3206,9,2,"Большой Балканский переулок, дом 20, строение 1"
1538,Парковка №3206 (221),37.6443408,55.7783848,3206,9,2,"Большой Балканский переулок, дом 20, строение 1"
1539,,,,,,,
1540,Парковка №3106 (438),37.640592,55.777032,3106,10,0,"Грохольский переулок, дом 30, корпус 1"
1541,Парковка №3106 (438),37.640666,55.776857,3106,10,0,"Грохольский переулок, дом 30, корпус 1"
1542,Парковка №3106 (438),37.640779,55.776696,3106,10,0,"Грохольский переулок, дом 30, корпус 1"
1543,Парковка №3106 (438),37.640914,55.776563,3106,10,0,"Грохольский переулок, дом 30, корпус 1"
1544,Парковка №3106 (438),37.641065,55.776437,3106,10,0,"Грохольский переулок, дом 30, корпус 1"
1545,,,,,,,
1546,Парковка №3206 (219),37.6456498,55.7784518,3206,11,0,"Большой Балканский переулок, дом 13, корпус 2"
1547,Парковка №3206 (219),37.6462962,55.778445,3206,11,0,"Большой Балканский переулок, дом 13, корпус 2"
1548,,,,,,,
1549,Парковка №3106 (428),37.663356,55.774408,3106,9,0,"Ольховский переулок, дом 6"
1550,Парковка №3106 (428),37.663713,55.773853,3106,9,0,"Ольховский переулок, дом 6"
1551,,,,,,,
1552,Парковка №3206 (207),37.6433927,55.7837138,3206,9,3,"Пантелеевская улица, дом 24"
1553,Парковка №3206 (207),37.6435643,55.7832824,3206,9,3,"Пантелеевская улица, дом 24"
1554,,,,,,,
1555,Парковка №3206 (202),37.644471,55.781144,3206,7,2,"Пантелеевская улица, дом 2"
1556,Парковка №3206 (202),37.644664,55.780619,3206,7,2,"Пантелеевская улица, дом 2"
1557,,,,,,,
1558,Парковка №3106 (458),37.639003,55.772772,3106,10,4,"Большая Спасская улица, дом 9, строение 5"
1559,Парковка №3106 (458),37.639355,55.773263,3106,10,4,"Большая Спасская улица, дом 9, строение 5"
1560,,,,,,,
1561,Парковка №3106 (232),37.641311,55.775221,3106,8,0,"Большая Спасская улица, дом 6/1"
1562,Парковка №3106 (232),37.641508,55.775369,3106,8,0,"Большая Спасская улица, дом 6/1"
1563,Парковка №3106 (232),37.641829,55.775569,3106,8,0,"Большая Спасская улица, дом 6/1"
1564,,,,,,,
1565,Парковка №3106 (417),37.639951,55.774097,3106,10,4,"Большая Спасская улица, дом 15, строение 1"
1566,Парковка №3106 (417),37.640039,55.774201,3106,10,4,"Большая Спасская улица, дом 15, строение 1"
1567,Парковка №3106 (417),37.640163,55.774306,3106,10,4,"Большая Спасская улица, дом 15, строение 1"
1568,Парковка №3106 (417),37.640399,55.774505,3106,10,4,"Большая Спасская улица, дом 15, строение 1"
1569,,,,,,,
1570,Парковка №3106 (419),37.644071,55.77611,3106,9,5,"Большая Спасская улица, дом 8"
1571,Парковка №3106 (419),37.644502,55.776149,3106,9,5,"Большая Спасская улица, дом 8"
1572,Парковка №3106 (419),37.644875,55.776174,3106,9,5,"Большая Спасская улица, дом 8"
1573,,,,,,,
1574,Парковка №3106 (422),37.642955,55.775983,3106,9,0,"Большая Спасская улица, дом 27"
1575,Парковка №3106 (422),37.642321,55.775814,3106,9,0,"Большая Спасская улица, дом 27"
1576,,,,,,,
1577,Парковка №3106 (443),37.646141,55.777327,3106,8,3,"Грохольский переулок, дом 31, строение 1"
1578,Парковка №3106 (443),37.645376,55.777417,3106,8,3,"Грохольский переулок, дом 31, строение 1"
1579,,,,,,,
1580,Парковка №3106 (445),37.646787,55.777259,3106,9,2,"Грохольский переулок, дом 31, строение 1"
1581,Парковка №3106 (445),37.647016,55.777247,3106,9,2,"Грохольский переулок, дом 31, строение 1"
1582,Парковка №3106 (445),37.647228,55.777244,3106,9,2,"Грохольский переулок, дом 31, строение 1"
1583,Парковка №3106 (445),37.647652,55.777259,3106,9,2,"Грохольский переулок, дом 31, строение 1"
1584,,,,,,,
1585,Парковка №0306 (163),37.651905,55.771499,0306,9,0,"Каланчёвская улица, дом 15"
1586,Парковка №0306 (163),37.651697,55.771023,0306,9,0,"Каланчёвская улица, дом 15"
1587,,,,,,,
1588,Парковка №0306 (166),37.651333,55.770332,0306,7,2,"Каланчёвская улица, дом 2/1, строение 1"
1589,Парковка №0306 (166),37.651459,55.77049,0306,7,2,"Каланчёвская улица, дом 2/1, строение 1"
1590,Парковка №0306 (166),37.651561,55.770657,0306,7,2,"Каланчёвская улица, дом 2/1, строение 1"
1591,,,,,,,
1592,Парковка №0306 (165),37.651673,55.77096,0306,11,3,"Каланчёвская улица, дом 11, строение 1"
1593,Парковка №0306 (165),37.651603,55.770821,0306,11,3,"Каланчёвская улица, дом 11, строение 1"
1594,Парковка №0306 (165),37.651537,55.770711,0306,11,3,"Каланчёвская улица, дом 11, строение 1"
1595,Парковка №0306 (165),37.65121,55.770247,0306,11,3,"Каланчёвская улица, дом 11, строение 1"
1596,,,,,,,
1597,Парковка №3106 (412),37.667302,55.774337,3106,8,0,"Ольховская улица, дом 17"
1598,Парковка №3106 (412),37.666432,55.774054,3106,8,0,"Ольховская улица, дом 17"
1599,,,,,,,
1600,Парковка №3206 (90),37.6548028,55.7719265,3206,8,2,"Новорязанская улица, дом 2/7"
1601,Парковка №3206 (90),37.6549959,55.7713169,3206,8,2,"Новорязанская улица, дом 2/7"
1602,,,,,,,
1603,Парковка №3106 (408),37.669914,55.775559,3106,9,0,"Ольховская улица, дом 27"
1604,Парковка №3106 (408),37.669237,55.775221,3106,9,0,"Ольховская улица, дом 27"
1605,,,,,,,
1606,Парковка №3207 (204),37.6825851,55.763012,3207,10,0,"улица Радио, дом 23/9, строение 1А"
1607,Парковка №3207 (204),37.683422,55.7629456,3207,10,0,"улица Радио, дом 23/9, строение 1А"
1608,,,,,,,
1609,Парковка №3207 (202),37.6720199,55.7714829,3207,7,2,"Спартаковская улица, дом 9, строение 2"
1610,Парковка №3207 (202),37.6727092,55.7719461,3207,7,2,"Спартаковская улица, дом 9, строение 2"
1611,,,,,,,
1612,Парковка №3207 (173),37.6845458,55.7715191,3207,7,0,"Ладожская улица, дом 10"
1613,Парковка №3207 (173),37.6838015,55.7714739,3207,7,0,"Ладожская улица, дом 10"
1614,Парковка №3207 (173),37.6835922,55.7714768,3207,7,0,"Ладожская улица, дом 10"
1615,,,,,,,
1616,Парковка №3207 (149),37.663984,55.769264,3207,7,2,"Новая Басманная улица, дом 22/2, строение 2"
1617,Парковка №3207 (149),37.663942,55.769691,3207,7,2,"Новая Басманная улица, дом 22/2, строение 2"
1618,,,,,,,
1619,Парковка №3207 (151),37.6640966,55.7682284,3207,9,2,"Старая Басманная улица, дом 21/4, строение 5"
1620,Парковка №3207 (151),37.6641583,55.7677109,3207,9,2,"Старая Басманная улица, дом 21/4, строение 5"
1621,,,,,,,
1622,Парковка №3207 (150),37.6640001,55.7690598,3207,11,0,"улица Александра Лукьянова, дом 4, строение 1"
1623,Парковка №3207 (150),37.6640725,55.7683823,3207,11,0,"улица Александра Лукьянова, дом 4, строение 1"
1624,,,,,,,
1625,Парковка №3207 (152),37.6641637,55.767655,3207,7,0,"Старая Басманная улица, дом 21/4, строение 5"
1626,Парковка №3207 (152),37.6642093,55.7672673,3207,7,0,"Старая Басманная улица, дом 21/4, строение 5"
1627,,,,,,,
1628,Парковка №3207 (22),37.6786409,55.7732526,3207,7,3,"Бакунинская улица, дом 5"
1629,Парковка №3207 (22),37.6789614,55.7733499,3207,7,3,"Бакунинская улица, дом 5"
1630,Парковка №3207 (22),37.679235,55.7734238,3207,7,3,"Бакунинская улица, дом 5"
1631,,,,,,,
1632,Парковка №3207 (29),37.6832718,55.7746126,3207,8,0,"Бакунинская улица, дом 15"
1633,Парковка №3207 (29),37.6830451,55.774538,3207,8,0,"Бакунинская улица, дом 15"
1634,Парковка №3207 (29),37.682447,55.7743622,3207,8,0,"Бакунинская улица, дом 15"
1635,,,,,,,
1636,Парковка №3207 (38),37.6699921,55.7658195,3207,7,0,"Токмаков переулок, дом 10, строение 2"
1637,Парковка №3207 (38),37.6693363,55.7656354,3207,7,0,"Токмаков переулок, дом 10, строение 2"
1638,,,,,,,
1639,Парковка №3207 (40),37.6710959,55.766039,3207,7,2,"Денисовский переулок, дом 3/5"
1640,Парковка №3207 (40),37.6717785,55.7661507,3207,7,2,"Денисовский переулок, дом 3/5"
1641,,,,,,,
1642,Парковка №3207 (41),37.6721419,55.766211,3207,10,0,"Денисовский переулок, дом 9"
1643,Парковка №3207 (41),37.6731008,55.7663853,3207,10,0,"Денисовский переулок, дом 9"
1644,,,,,,,
1645,Парковка №3107 (268),37.665602,55.772064,3107,8,0,"Новорязанская улица, дом 27, строение 1"
1646,Парковка №3107 (268),37.666473,55.771958,3107,8,0,"Новорязанская улица, дом 27, строение 1"
1647,,,,,,,
1648,Парковка №3207 (105),37.670247,55.771486,3207,11,2,"Новорязанская улица, дом 31/7, строение 5"
1649,Парковка №3207 (105),37.671449,55.771344,3207,11,2,"Новорязанская улица, дом 31/7, строение 5"
1650,,,,,,,
1651,Парковка №3207 (52),37.6745639,55.7650801,3207,7,2,"Доброслободская улица, дом 16, корпус 3"
1652,Парковка №3207 (52),37.6744955,55.7649903,3207,7,2,"Доброслободская улица, дом 16, корпус 3"
1653,Парковка №3207 (52),37.6742823,55.7647466,3207,7,2,"Доброслободская улица, дом 16, корпус 3"
1654,,,,,,,
1655,Парковка №3207 (141),37.670565,55.763633,3207,7,0,"улица Казакова, дом 29, строение 1"
1656,Парковка №3207 (141),37.67061,55.763647,3207,7,0,"улица Казакова, дом 29, строение 1"
1657,Парковка №3207 (141),37.670652,55.763678,3207,7,0,"улица Казакова, дом 29, строение 1"
1658,Парковка №3207 (141),37.670718,55.76373,3207,7,0,"улица Казакова, дом 29, строение 1"
1659,Парковка №3207 (141),37.670777,55.763786,3207,7,0,"улица Казакова, дом 29, строение 1"
1660,Парковка №3207 (141),37.670826,55.763836,3207,7,0,"улица Казакова, дом 29, строение 1"
1661,Парковка №3207 (141),37.670876,55.76389,3207,7,0,"улица Казакова, дом 29, строение 1"
1662,Парковка №3207 (141),37.670924,55.763967,3207,7,0,"улица Казакова, дом 29, строение 1"
1663,Парковка №3207 (141),37.670963,55.764034,3207,7,0,"улица Казакова, дом 29, строение 1"
1664,,,,,,,
1665,Парковка №3207 (61),37.6843232,55.7612494,3207,9,3,"набережная Академика Туполева, дом 15, корпус 15"
1666,Парковка №3207 (61),37.6841784,55.7609324,3207,9,3,"набережная Академика Туполева, дом 15, корпус 15"
1667,Парковка №3207 (61),37.6840442,55.7607513,3207,9,3,"набережная Академика Туполева, дом 15, корпус 15"
1668,,,,,,,
1669,Парковка №3207 (67),37.6719207,55.7594384,3207,7,0,"набережная Академика Туполева, дом 9, строение 3"
1670,Парковка №3207 (67),37.6715022,55.7593056,3207,7,0,"набережная Академика Туполева, дом 9, строение 3"
1671,Парковка №3207 (67),37.6712877,55.759209,3207,7,0,"набережная Академика Туполева, дом 9, строение 3"
1672,,,,,,,
1673,Парковка №3207 (147),37.669559,55.766916,3207,10,3,"Токмаков переулок, дом 8"
1674,Парковка №3207 (147),37.669906,55.766179,3207,10,3,"Токмаков переулок, дом 8"
1675,,,,,,,
1676,Парковка №3207 (129),37.6625383,55.7663076,3207,10,1,"Старая Басманная улица, дом 21/4, строение 1"
1677,Парковка №3207 (129),37.663461,55.7666637,3207,10,1,"Старая Басманная улица, дом 21/4, строение 1"
1678,,,,,,,
1679,Парковка №3207 (130),37.659089,55.7649556,3207,7,2,"Старая Басманная улица, дом 12, строение 1"
1680,Парковка №3207 (130),37.6598346,55.7652,3207,7,2,"Старая Басманная улица, дом 12, строение 1"
1681,,,,,,,
1682,Парковка №3207 (119),37.6792377,55.7602563,3207,8,0,"набережная Академика Туполева, дом 15"
1683,Парковка №3207 (119),37.6794147,55.7606849,3207,8,0,"набережная Академика Туполева, дом 15"
1684,,,,,,,
1685,Парковка №3207 (120),37.6794362,55.7612494,3207,11,0,"набережная Академика Туполева, дом 15, корпус 25"
1686,Парковка №3207 (120),37.6796347,55.7618922,3207,11,0,"набережная Академика Туполева, дом 15, корпус 25"
1687,,,,,,,
1688,Парковка №3207 (126),37.6825261,55.7617866,3207,7,0,"набережная Академика Туполева, дом 15, корпус 18"
1689,Парковка №3207 (126),37.68354,55.7617172,3207,7,0,"набережная Академика Туполева, дом 15, корпус 18"
1690,,,,,,,
1691,Парковка №3207 (166),37.664944,55.769727,3207,7,2,"Новая Басманная улица, дом 26, корпус 1"
1692,Парковка №3207 (166),37.665634,55.76972,3207,7,2,"Новая Басманная улица, дом 26, корпус 1"
1693,,,,,,,
1694,Парковка №3207 (17),37.6784411,55.76862,3207,8,0,"Аптекарский переулок, дом 13-15"
1695,Парковка №3207 (17),37.6775023,55.7685392,3207,8,0,"Аптекарский переулок, дом 13-15"
1696,,,,,,,
1697,Парковка №3207 (21),37.6739685,55.7680587,3207,7,0,"Доброслободская улица, дом 7/1"
1698,Парковка №3207 (21),37.6731692,55.7679063,3207,7,0,"Доброслободская улица, дом 7/1"
1699,,,,,,,
1700,Парковка №3207 (109),37.6749167,55.771667,3207,7,0,"Плетешковский переулок, дом 3, строение 1"
1701,Парковка №3207 (109),37.6753888,55.7712717,3207,7,0,"Плетешковский переулок, дом 3, строение 1"
1702,,,,,,,
1703,Парковка №3207 (116),37.6750816,55.7682752,3207,11,0,"Плетешковский переулок, дом 19"
1704,Парковка №3207 (116),37.6752117,55.7689565,3207,11,0,"Плетешковский переулок, дом 19"
1705,,,,,,,
1706,Парковка №3207 (164),37.6793638,55.7699379,3207,7,0,"Бауманская улица, дом 43/1, строение 1"
1707,Парковка №3207 (164),37.6801792,55.7699877,3207,7,0,"Бауманская улица, дом 43/1, строение 1"
1708,,,,,,,
1709,Парковка №3107 (257),37.67243,55.774835,3107,9,3,"Нижняя Красносельская улица, дом 40/12, корпус 11"
1710,Парковка №3107 (257),37.672999,55.774473,3107,9,3,"Нижняя Красносельская улица, дом 40/12, корпус 11"
1711,,,,,,,
1712,Парковка №3107 (264),37.674525,55.773683,3107,10,0,"Нижняя Красносельская улица, дом 43"
1713,Парковка №3107 (264),37.675139,55.77333,3107,10,0,"Нижняя Красносельская улица, дом 43"
1714,,,,,,,
1715,Парковка №3207 (133),37.681029,55.768752,3207,10,0,"Старокирочный переулок, дом 5, строение 4"
1716,Парковка №3207 (133),37.681899,55.768817,3207,10,0,"Старокирочный переулок, дом 5, строение 4"
1717,,,,,,,
1718,Парковка №3207 (134),37.682164,55.768826,3207,7,0,"Старокирочный переулок, дом 5, строение 4"
1719,Парковка №3207 (134),37.682607,55.76885,3207,7,0,"Старокирочный переулок, дом 5, строение 4"
1720,Парковка №3207 (134),37.682808,55.768873,3207,7,0,"Старокирочный переулок, дом 5, строение 4"
1721,,,,,,,
1722,Парковка №3207 (56),37.6773521,55.769953,3207,9,0,"Лефортовский переулок, дом 8, строение 1"
1723,Парковка №3207 (56),37.6779127,55.7699032,3207,9,0,"Лефортовский переулок, дом 8, строение 1"
1724,Парковка №3207 (56),37.6784492,55.7698399,3207,9,0,"Лефортовский переулок, дом 8, строение 1"
1725,,,,,,,
1726,Парковка №3207 (140),37.6796857,55.7685921,3207,7,3,"Бауманская улица, дом 53, строение 1"
1727,Парковка №3207 (140),37.6804796,55.7686343,3207,7,3,"Бауманская улица, дом 53, строение 1"
1728,,,,,,,
1729,Парковка №3208 (8),37.663284,55.753712,3208,8,0,"3-й Сыромятнический переулок, дом 3/9, строение 1"
1730,Парковка №3208 (8),37.663413,55.753579,3208,8,0,"3-й Сыромятнический переулок, дом 3/9, строение 1"
1731,Парковка №3208 (8),37.6636,55.75332,3208,8,0,"3-й Сыромятнический переулок, дом 3/9, строение 1"
1732,,,,,,,
1733,Парковка №3208 (148),37.6596991,55.7392598,3208,11,0,"переулок Маяковского, дом 3"
1734,Парковка №3208 (148),37.6602047,55.7396176,3208,11,0,"переулок Маяковского, дом 3"
1735,Парковка №3208 (148),37.6603522,55.7397731,3208,11,0,"переулок Маяковского, дом 3"
1736,,,,,,,
1737,Парковка №3208 (144),37.6585727,55.7385372,3208,9,0,"переулок Маяковского, дом 10, строение 6"
1738,Парковка №3208 (144),37.6591332,55.7388113,3208,9,0,"переулок Маяковского, дом 10, строение 6"
1739,,,,,,,
1740,Парковка №3208 (126),37.6629165,55.7519294,3208,7,0,"Наставнический переулок, дом 6"
1741,Парковка №3208 (126),37.6632517,55.751555,3208,7,0,"Наставнический переулок, дом 6"
1742,,,,,,,
1743,Парковка №3208 (243),37.6635938,55.7506977,3208,7,1,"Средний Наставнический переулок, дом 1/18, строение 1"
1744,Парковка №3208 (243),37.6638969,55.7507648,3208,7,1,"Средний Наставнический переулок, дом 1/18, строение 1"
1745,,,,,,,
1746,Парковка №3208 (214),37.6638177,55.7444567,3208,7,0,"улица Александра Солженицына, дом 23А, строение 1"
1747,Парковка №3208 (214),37.6634073,55.7443088,3208,7,0,"улица Александра Солженицына, дом 23А, строение 1"
1748,,,,,,,
1749,Парковка №3208 (131),37.661997,55.746573,3208,11,0,"Николоямской тупик, дом 4, строение 2"
1750,Парковка №3208 (131),37.662123,55.746565,3208,11,0,"Николоямской тупик, дом 4, строение 2"
1751,Парковка №3208 (131),37.662141,55.746564,3208,11,0,"Николоямской тупик, дом 4, строение 2"
1752,Парковка №3208 (131),37.662127,55.746498,3208,11,0,"Николоямской тупик, дом 4, строение 2"
1753,,,,,,,
1754,Парковка №3208 (132),37.6633644,55.7337751,3208,9,2,"Воронцовская улица, дом 35Б, корпус 2"
1755,Парковка №3208 (132),37.6640859,55.7341088,3208,9,2,"Воронцовская улица, дом 35Б, корпус 2"
1756,,,,,,,
1757,Парковка №3208 (139),37.6650438,55.7343737,3208,10,0,"Марксистская улица, дом 36"
1758,Парковка №3208 (139),37.6660207,55.7347925,3208,10,0,"Марксистская улица, дом 36"
1759,,,,,,,
1760,Парковка №3208 (155),37.6597072,55.7456562,3208,8,0,"Пестовский переулок, дом 12"
1761,Парковка №3208 (155),37.6598212,55.7458676,3208,8,0,"Пестовский переулок, дом 12"
1762,Парковка №3208 (155),37.6599553,55.7461409,3208,8,0,"Пестовский переулок, дом 12"
1763,Парковка №3208 (155),37.6599861,55.7461937,3208,8,0,"Пестовский переулок, дом 12"
1764,,,,,,,
1765,Парковка №3208 (188),37.6607037,55.7368663,3208,10,1,"Воронцовская улица, дом 23"
1766,Парковка №3208 (188),37.6613796,55.7372167,3208,10,1,"Воронцовская улица, дом 23"
1767,,,,,,,
1768,Парковка №3208 (52),37.6631444,55.7524894,3208,8,0,"Большой Полуярославский переулок, дом 7"
1769,Парковка №3208 (52),37.6638418,55.7526494,3208,8,0,"Большой Полуярославский переулок, дом 7"
1770,,,,,,,
1771,Парковка №3208 (78),37.66065,55.7318315,3208,7,0,"Динамовская улица, дом 9, строение 2"
1772,Парковка №3208 (78),37.6611596,55.7319221,3208,7,0,"Динамовская улица, дом 9, строение 2"
1773,,,,,,,
1774,Парковка №3208 (81),37.6631016,55.7322513,3208,7,0,"Динамовская улица, дом 1А"
1775,Парковка №3208 (81),37.6636809,55.7323631,3208,7,0,"Динамовская улица, дом 1А"
1776,,,,,,,
1777,Парковка №3208 (62),37.656192,55.739314,3208,7,2,"Воронцовская улица, дом 11/12, строение 1"
1778,Парковка №3208 (62),37.65646,55.739045,3208,7,2,"Воронцовская улица, дом 11/12, строение 1"
1779,,,,,,,
1780,Парковка №3208 (64),37.658826,55.737041,3208,7,2,"Воронцовская улица, дом 21, строение 1"
1781,Парковка №3208 (64),37.659218,55.736724,3208,7,2,"Воронцовская улица, дом 21, строение 1"
1782,,,,,,,
1783,Парковка №3208 (66),37.660752,55.735458,3208,9,0,"Воронцовская улица, дом 35"
1784,Парковка №3208 (66),37.661455,55.734862,3208,9,0,"Воронцовская улица, дом 35"
1785,,,,,,,
1786,Парковка №3208 (191),37.6616344,55.7448281,3208,9,2,"улица Станиславского, дом 13, строение 1"
1787,Парковка №3208 (191),37.6604918,55.7443042,3208,9,2,"улица Станиславского, дом 13, строение 1"
1788,,,,,,,
1789,Парковка №3208 (201),37.660815,55.7443435,3208,7,0,"улица Станиславского, дом 4, строение 1"
1790,Парковка №3208 (201),37.661334,55.7445813,3208,7,0,"улица Станиславского, дом 4, строение 1"
1791,,,,,,,
1792,Парковка №3208 (200),37.6618396,55.7448153,3208,9,0,"улица Станиславского, дом 8"
1793,Парковка №3208 (200),37.6623639,55.7450531,3208,9,0,"улица Станиславского, дом 8"
1794,Парковка №3208 (200),37.6625906,55.7451459,3208,9,0,"улица Станиславского, дом 8"
1795,,,,,,,
