,name,lon,lat
13342,район Митино,37.338397,55.850051
13343,район Митино,37.338433,55.850051
13344,район Митино,37.338452,55.850056
13345,район Митино,37.338473,55.850064
13346,район Митино,37.338482,55.850071
13347,район Митино,37.338488,55.85008
13348,район Митино,37.338491,55.850094
13349,район Митино,37.338487,55.850111
13350,район Митино,37.338493,55.850119
13351,район Митино,37.338506,55.850124
13352,район Митино,37.338532,55.850128
13353,район Митино,37.338554,55.850147
13354,район Митино,37.338564,55.85015
13355,район Митино,37.338588,55.850149
13356,район Митино,37.338602,55.850151
13357,район Митино,37.338612,55.850156
13358,район Митино,37.338614,55.850163
13359,район Митино,37.338608,55.850176
13360,район Митино,37.33861,55.850192
13361,район Митино,37.338624,55.850207
13362,район Митино,37.338647,55.850221
13363,район Митино,37.338683,55.850231
13364,район Митино,37.338697,55.850237
13365,район Митино,37.338707,55.850246
13366,район Митино,37.338707,55.850262
13367,район Митино,37.338701,55.850282
13368,район Митино,37.338701,55.850302
13369,район Митино,37.338709,55.850319
13370,район Митино,37.338735,55.850342
13371,район Митино,37.338753,55.850353
13372,район Митино,37.338812,55.850373
13373,район Митино,37.338869,55.850402
13374,район Митино,37.338934,55.850421
13375,район Митино,37.338966,55.850439
13376,район Митино,37.338984,55.850461
13377,район Митино,37.339077,55.850641
13378,район Митино,37.339093,55.850676
13379,район Митино,37.339117,55.850703
13380,район Митино,37.339174,55.850752
13381,район Митино,37.339267,55.850815
13382,район Митино,37.339376,55.850866
13383,район Митино,37.339473,55.85091
13384,район Митино,37.339564,55.850952
13385,район Митино,37.339697,55.851017
13386,район Митино,37.339776,55.85106
13387,район Митино,37.339847,55.851105
13388,район Митино,37.339896,55.851142
13389,район Митино,37.33993,55.851174
13390,район Митино,37.339948,55.851198
13391,район Митино,37.339958,55.851229
13392,район Митино,37.339982,55.851256
13393,район Митино,37.340007,55.851275
13394,район Митино,37.340041,55.851288
13395,район Митино,37.34011,55.851317
13396,район Митино,37.340169,55.851344
13397,район Митино,37.340209,55.851369
13398,район Митино,37.340243,55.851399
13399,район Митино,37.340265,55.851422
13400,район Митино,37.340296,55.851448
13401,район Митино,37.340342,55.851473
13402,район Митино,37.340383,55.851493
13403,район Митино,37.340421,55.851517
13404,район Митино,37.340443,55.851538
13405,район Митино,37.340462,55.85157
13406,район Митино,37.340502,55.85168
13407,район Митино,37.340542,55.851756
13408,район Митино,37.34057,55.851818
13409,район Митино,37.340602,55.851932
13410,район Митино,37.34061,55.851988
13411,район Митино,37.340608,55.85202
13412,район Митино,37.340561,55.852121
13413,район Митино,37.340561,55.852158
13414,район Митино,37.340564,55.852203
13415,район Митино,37.340593,55.852257
13416,район Митино,37.340629,55.852304
13417,район Митино,37.340702,55.852385
13418,район Митино,37.340762,55.852433
13419,район Митино,37.340865,55.852483
13420,район Митино,37.340904,55.852514
13421,район Митино,37.34093,55.852545
13422,район Митино,37.340942,55.852576
13423,район Митино,37.340946,55.852614
13424,район Митино,37.340942,55.85265
13425,район Митино,37.340936,55.852675
13426,район Митино,37.340909,55.852705
13427,район Митино,37.340877,55.852726
13428,район Митино,37.340822,55.852744
13429,район Митино,37.340749,55.852759
13430,район Митино,37.340674,55.852772
13431,район Митино,37.340633,55.852781
13432,район Митино,37.340588,55.852798
13433,район Митино,37.340544,55.85282
13434,район Митино,37.340489,55.85286
13435,район Митино,37.340456,55.852902
13436,район Митино,37.340419,55.852967
13437,район Митино,37.340405,55.853007
13438,район Митино,37.340401,55.853046
13439,район Митино,37.340399,55.85309
13440,район Митино,37.34039,55.853122
13441,район Митино,37.340372,55.853167
13442,район Митино,37.340364,55.853214
13443,район Митино,37.340368,55.853265
13444,район Митино,37.340365,55.853319
13445,район Митино,37.340361,55.853368
13446,район Митино,37.340349,55.853409
13447,район Митино,37.340322,55.85347
13448,район Митино,37.340304,55.853504
13449,район Митино,37.340283,55.853536
13450,район Митино,37.340273,55.853572
13451,район Митино,37.340254,55.853664
13452,район Митино,37.34024,55.853711
13453,район Митино,37.340228,55.85373
13454,район Митино,37.340118,55.853842
13455,район Митино,37.340087,55.853881
13456,район Митино,37.340069,55.853925
13457,район Митино,37.340048,55.853982
13458,район Митино,37.340034,55.854048
13459,район Митино,37.340037,55.854136
13460,район Митино,37.340036,55.854223
13461,район Митино,37.34002,55.854301
13462,район Митино,37.34002,55.85437
13463,район Митино,37.339995,55.854434
13464,район Митино,37.339913,55.854535
13465,район Митино,37.339839,55.854608
13466,район Митино,37.339741,55.854746
13467,район Митино,37.339683,55.854832
13468,район Митино,37.339601,55.854947
13469,район Митино,37.339568,55.855071
13470,район Митино,37.339551,55.855176
13471,район Митино,37.339575,55.855336
13472,район Митино,37.339687,55.855507
13473,район Митино,37.340054,55.855724
13474,район Митино,37.340215,55.855844
13475,район Митино,37.34029,55.856001
13476,район Митино,37.34028,55.856099
13477,район Митино,37.340225,55.856191
13478,район Митино,37.340085,55.856394
13479,район Митино,37.34007,55.856475
13480,район Митино,37.340115,55.85653
13481,район Митино,37.340194,55.856581
13482,район Митино,37.340293,55.856656
13483,район Митино,37.340352,55.856745
13484,район Митино,37.340351,55.856859
13485,район Митино,37.340346,55.856968
13486,район Митино,37.340291,55.857049
13487,район Митино,37.34028,55.857182
13488,район Митино,37.340344,55.857323
13489,район Митино,37.340413,55.857478
13490,район Митино,37.340491,55.857709
13491,район Митино,37.340604,55.857952
13492,район Митино,37.340634,55.858049
13493,район Митино,37.340698,55.858133
13494,район Митино,37.340816,55.858219
13495,район Митино,37.341014,55.858342
13496,район Митино,37.341266,55.858529
13497,район Митино,37.341355,55.858574
13498,район Митино,37.341454,55.858691
13499,район Митино,37.341483,55.858783
13500,район Митино,37.341447,55.858966
13501,район Митино,37.341472,55.859067
13502,район Митино,37.341506,55.859159
13503,район Митино,37.34161,55.85924
13504,район Митино,37.341684,55.859321
13505,район Митино,37.341723,55.859429
13506,район Митино,37.341747,55.859555
13507,район Митино,37.341757,55.859669
13508,район Митино,37.341781,55.859705
13509,район Митино,37.341826,55.859747
13510,район Митино,37.341836,55.859778
13511,район Митино,37.341919,55.860001
13512,район Митино,37.342007,55.860193
13513,район Митино,37.342022,55.860207
13514,район Митино,37.342161,55.860257
13515,район Митино,37.34224,55.860288
13516,район Митино,37.342334,55.860352
13517,район Митино,37.342477,55.860444
13518,район Митино,37.342566,55.860517
13519,район Митино,37.342618,55.860594
13520,район Митино,37.345193,55.861309
13521,район Митино,37.346585,55.862236
13522,район Митино,37.34588,55.862944
13523,район Митино,37.346413,55.863061
13524,район Митино,37.346479,55.863129
13525,район Митино,37.347059,55.863184
13526,район Митино,37.347834,55.86343
13527,район Митино,37.349392,55.863528
13528,район Митино,37.349819,55.863799
13529,район Митино,37.357891,55.864265
13530,район Митино,37.359114,55.865069
13531,район Митино,37.359475,55.865515
13532,район Митино,37.359867,55.865857
13533,район Митино,37.360147,55.866057
13534,район Митино,37.361729,55.867114
13535,район Митино,37.362322,55.867503
13536,район Митино,37.362346,55.86752
13537,район Митино,37.36238,55.867523
13538,район Митино,37.362424,55.867529
13539,район Митино,37.362492,55.867523
13540,район Митино,37.36258,55.867524
13541,район Митино,37.362614,55.867529
13542,район Митино,37.362649,55.867549
13543,район Митино,37.362727,55.867587
13544,район Митино,37.362772,55.86762
13545,район Митино,37.362806,55.86764
13546,район Митино,37.362822,55.867647
13547,район Митино,37.362836,55.867648
13548,район Митино,37.362852,55.867641
13549,район Митино,37.362856,55.867632
13550,район Митино,37.362864,55.867593
13551,район Митино,37.362852,55.867558
13552,район Митино,37.362818,55.86751
13553,район Митино,37.362808,55.867464
13554,район Митино,37.362816,55.867448
13555,район Митино,37.362833,55.86744
13556,район Митино,37.362875,55.867433
13557,район Митино,37.362955,55.867435
13558,район Митино,37.363025,55.867431
13559,район Митино,37.36305,55.867426
13560,район Митино,37.363059,55.867412
13561,район Митино,37.363072,55.867376
13562,район Митино,37.363078,55.867361
13563,район Митино,37.363095,55.867356
13564,район Митино,37.363154,55.867352
13565,район Митино,37.363232,55.867349
13566,район Митино,37.363253,55.867341
13567,район Митино,37.363277,55.867326
13568,район Митино,37.363355,55.867318
13569,район Митино,37.363436,55.867318
13570,район Митино,37.363496,55.867325
13571,район Митино,37.363541,55.867345
13572,район Митино,37.363577,55.867379
13573,район Митино,37.363585,55.8674
13574,район Митино,37.363561,55.867423
13575,район Митино,37.363535,55.867447
13576,район Митино,37.363532,55.867466
13577,район Митино,37.363558,55.867488
13578,район Митино,37.363581,55.867518
13579,район Митино,37.363595,55.867534
13580,район Митино,37.363618,55.867541
13581,район Митино,37.363642,55.867532
13582,район Митино,37.363695,55.867499
13583,район Митино,37.363745,55.867478
13584,район Митино,37.363807,55.867469
13585,район Митино,37.363852,55.867445
13586,район Митино,37.363882,55.867435
13587,район Митино,37.363914,55.867434
13588,район Митино,37.363941,55.867446
13589,район Митино,37.363939,55.867483
13590,район Митино,37.363941,55.867517
13591,район Митино,37.363957,55.867553
13592,район Митино,37.363982,55.867579
13593,район Митино,37.364037,55.867597
13594,район Митино,37.3641,55.867617
13595,район Митино,37.364152,55.867631
13596,район Митино,37.364217,55.867631
13597,район Митино,37.364296,55.867621
13598,район Митино,37.364355,55.867605
13599,район Митино,37.364401,55.867573
13600,район Митино,37.364432,55.867545
13601,район Митино,37.364448,55.86754
13602,район Митино,37.364471,55.867541
13603,район Митино,37.364508,55.867562
13604,район Митино,37.364548,55.867575
13605,район Митино,37.364598,55.867567
13606,район Митино,37.364645,55.867546
13607,район Митино,37.364706,55.867506
13608,район Митино,37.364743,55.867458
13609,район Митино,37.364788,55.867428
13610,район Митино,37.364838,55.867405
13611,район Митино,37.364884,55.867398
13612,район Митино,37.364932,55.867402
13613,район Митино,37.364981,55.867416
13614,район Митино,37.365033,55.867438
13615,район Митино,37.365082,55.867463
13616,район Митино,37.36512,55.867497
13617,район Митино,37.365168,55.867546
13618,район Митино,37.365217,55.867579
13619,район Митино,37.365239,55.867606
13620,район Митино,37.365237,55.867629
13621,район Митино,37.365209,55.86765
13622,район Митино,37.365161,55.867698
13623,район Митино,37.365128,55.867747
13624,район Митино,37.365105,55.867797
13625,район Митино,37.365103,55.867831
13626,район Митино,37.365121,55.867859
13627,район Митино,37.365159,55.867885
13628,район Митино,37.365205,55.867899
13629,район Митино,37.365251,55.867899
13630,район Митино,37.365305,55.867891
13631,район Митино,37.365352,55.867859
13632,район Митино,37.365406,55.867819
13633,район Митино,37.365447,55.867802
13634,район Митино,37.365483,55.867797
13635,район Митино,37.365504,55.867799
13636,район Митино,37.365517,55.867804
13637,район Митино,37.365535,55.867833
13638,район Митино,37.365558,55.867876
13639,район Митино,37.365579,55.867907
13640,район Митино,37.3656,55.867924
13641,район Митино,37.36562,55.867927
13642,район Митино,37.365644,55.867924
13643,район Митино,37.36568,55.867909
13644,район Митино,37.365709,55.867881
13645,район Митино,37.365739,55.867862
13646,район Митино,37.365764,55.867857
13647,район Митино,37.365781,55.867858
13648,район Митино,37.365806,55.867864
13649,район Митино,37.36582,55.867885
13650,район Митино,37.365826,55.867942
13651,район Митино,37.365837,55.867967
13652,район Митино,37.365861,55.867983
13653,район Митино,37.365913,55.867986
13654,район Митино,37.366062,55.86798
13655,район Митино,37.366105,55.86797
13656,район Митино,37.366124,55.867948
13657,район Митино,37.366152,55.867912
13658,район Митино,37.366181,55.867888
13659,район Митино,37.366212,55.867874
13660,район Митино,37.366243,55.867873
13661,район Митино,37.366288,55.867879
13662,район Митино,37.366319,55.867881
13663,район Митино,37.366339,55.867876
13664,район Митино,37.36635,55.867861
13665,район Митино,37.366353,55.86784
13666,район Митино,37.366384,55.867832
13667,район Митино,37.366436,55.867822
13668,район Митино,37.366478,55.867822
13669,район Митино,37.366512,55.867835
13670,район Митино,37.36654,55.867857
13671,район Митино,37.3666,55.867902
13672,район Митино,37.366664,55.867949
13673,район Митино,37.366709,55.867991
13674,район Митино,37.366746,55.868018
13675,район Митино,37.366794,55.868026
13676,район Митино,37.366844,55.868028
13677,район Митино,37.366877,55.868018
13678,район Митино,37.366897,55.867987
13679,район Митино,37.366904,55.867932
13680,район Митино,37.366907,55.867867
13681,район Митино,37.366926,55.867838
13682,район Митино,37.366958,55.867823
13683,район Митино,37.367013,55.86782
13684,район Митино,37.367074,55.867825
13685,район Митино,37.367162,55.867817
13686,район Митино,37.367224,55.867809
13687,район Митино,37.367293,55.867786
13688,район Митино,37.367337,55.867782
13689,район Митино,37.367365,55.867793
13690,район Митино,37.367369,55.867806
13691,район Митино,37.367341,55.867826
13692,район Митино,37.367294,55.867865
13693,район Митино,37.367291,55.867903
13694,район Митино,37.367275,55.867931
13695,район Митино,37.367267,55.867973
13696,район Митино,37.36728,55.867998
13697,район Митино,37.367316,55.868014
13698,район Митино,37.367351,55.868019
13699,район Митино,37.367395,55.868004
13700,район Митино,37.36746,55.867968
13701,район Митино,37.367521,55.867933
13702,район Митино,37.367542,55.867905
13703,район Митино,37.367538,55.867874
13704,район Митино,37.367514,55.867852
13705,район Митино,37.367486,55.86782
13706,район Митино,37.36749,55.867782
13707,район Митино,37.367525,55.867748
13708,район Митино,37.367559,55.867724
13709,район Митино,37.367585,55.867722
13710,район Митино,37.367606,55.867726
13711,район Митино,37.367651,55.867733
13712,район Митино,37.367699,55.867732
13713,район Митино,37.367749,55.867702
13714,район Митино,37.367793,55.867669
13715,район Митино,37.367825,55.867619
13716,район Митино,37.36784,55.867583
13717,район Митино,37.367857,55.867579
13718,район Митино,37.367875,55.86758
13719,район Митино,37.367919,55.867585
13720,район Митино,37.367992,55.867607
13721,район Митино,37.368018,55.867611
13722,район Митино,37.368057,55.867602
13723,район Митино,37.368123,55.867593
13724,район Митино,37.368191,55.867583
13725,район Митино,37.36825,55.867577
13726,район Митино,37.368286,55.867586
13727,район Митино,37.368317,55.867607
13728,район Митино,37.368354,55.867624
13729,район Митино,37.368412,55.867627
13730,район Митино,37.368475,55.867629
13731,район Митино,37.368517,55.86763
13732,район Митино,37.368555,55.867643
13733,район Митино,37.368577,55.867661
13734,район Митино,37.368589,55.867683
13735,район Митино,37.368592,55.867718
13736,район Митино,37.368598,55.867748
13737,район Митино,37.368628,55.867776
13738,район Митино,37.368679,55.867795
13739,район Митино,37.368727,55.867812
13740,район Митино,37.368783,55.867821
13741,район Митино,37.368841,55.867821
13742,район Митино,37.368917,55.867813
13743,район Митино,37.369022,55.867798
13744,район Митино,37.369128,55.86779
13745,район Митино,37.369186,55.867795
13746,район Митино,37.369239,55.867795
13747,район Митино,37.369301,55.867786
13748,район Митино,37.369352,55.867774
13749,район Митино,37.36938,55.867759
13750,район Митино,37.369379,55.86773
13751,район Митино,37.369354,55.8677
13752,район Митино,37.369309,55.867654
13753,район Митино,37.369286,55.867621
13754,район Митино,37.36928,55.867597
13755,район Митино,37.3693,55.86758
13756,район Митино,37.369356,55.86756
13757,район Митино,37.369403,55.867546
13758,район Митино,37.369457,55.867547
13759,район Митино,37.369502,55.867562
13760,район Митино,37.369523,55.867577
13761,район Митино,37.369544,55.867595
13762,район Митино,37.369566,55.867608
13763,район Митино,37.369589,55.867611
13764,район Митино,37.369617,55.86761
13765,район Митино,37.369659,55.8676
13766,район Митино,37.369722,55.867585
13767,район Митино,37.369757,55.867585
13768,район Митино,37.369785,55.867588
13769,район Митино,37.369804,55.867593
13770,район Митино,37.369812,55.867609
13771,район Митино,37.369819,55.867639
13772,район Митино,37.369832,55.86766
13773,район Митино,37.36986,55.867673
13774,район Митино,37.369888,55.867683
13775,район Митино,37.369923,55.867684
13776,район Митино,37.369951,55.867674
13777,район Митино,37.369969,55.867655
13778,район Митино,37.369975,55.867612
13779,район Митино,37.369981,55.867563
13780,район Митино,37.369991,55.867537
13781,район Митино,37.369992,55.867502
13782,район Митино,37.369989,55.867469
13783,район Митино,37.369994,55.867438
13784,район Митино,37.370024,55.867413
13785,район Митино,37.370057,55.86739
13786,район Митино,37.370081,55.867372
13787,район Митино,37.37011,55.867354
13788,район Митино,37.370144,55.867349
13789,район Митино,37.370203,55.867349
13790,район Митино,37.370275,55.867346
13791,район Митино,37.370357,55.867341
13792,район Митино,37.370406,55.867335
13793,район Митино,37.370516,55.867319
13794,район Митино,37.370618,55.867312
13795,район Митино,37.370658,55.867317
13796,район Митино,37.370689,55.867328
13797,район Митино,37.370735,55.867363
13798,район Митино,37.370784,55.867394
13799,район Митино,37.370823,55.867417
13800,район Митино,37.370853,55.867424
13801,район Митино,37.370941,55.867428
13802,район Митино,37.370981,55.867446
13803,район Митино,37.371032,55.867467
13804,район Митино,37.371075,55.867474
13805,район Митино,37.371133,55.867471
13806,район Митино,37.371189,55.867455
13807,район Митино,37.371247,55.867425
13808,район Митино,37.371261,55.867409
13809,район Митино,37.371285,55.867366
13810,район Митино,37.371332,55.86734
13811,район Митино,37.371367,55.867336
13812,район Митино,37.371399,55.867342
13813,район Митино,37.371453,55.86735
13814,район Митино,37.371497,55.867346
13815,район Митино,37.371517,55.867344
13816,район Митино,37.37154,55.867353
13817,район Митино,37.371556,55.867371
13818,район Митино,37.371543,55.867391
13819,район Митино,37.371525,55.867409
13820,район Митино,37.371515,55.867443
13821,район Митино,37.371545,55.867459
13822,район Митино,37.371601,55.867462
13823,район Митино,37.37166,55.867461
13824,район Митино,37.371692,55.867481
13825,район Митино,37.37171,55.867493
13826,район Митино,37.371736,55.867504
13827,район Митино,37.371769,55.867507
13828,район Митино,37.371795,55.867515
13829,район Митино,37.371837,55.867538
13830,район Митино,37.371869,55.867551
13831,район Митино,37.371905,55.867553
13832,район Митино,37.371971,55.867539
13833,район Митино,37.372,55.867544
13834,район Митино,37.37205,55.867575
13835,район Митино,37.372099,55.867596
13836,район Митино,37.372162,55.867618
13837,район Митино,37.372208,55.867638
13838,район Митино,37.372254,55.867661
13839,район Митино,37.372292,55.867687
13840,район Митино,37.372314,55.867686
13841,район Митино,37.372338,55.867675
13842,район Митино,37.372355,55.867649
13843,район Митино,37.37241,55.867617
13844,район Митино,37.372519,55.867572
13845,район Митино,37.372542,55.867556
13846,район Митино,37.372548,55.86753
13847,район Митино,37.372514,55.867515
13848,район Митино,37.372465,55.867506
13849,район Митино,37.372392,55.867494
13850,район Митино,37.372358,55.867483
13851,район Митино,37.372353,55.86747
13852,район Митино,37.372379,55.86745
13853,район Митино,37.372449,55.867398
13854,район Митино,37.372464,55.867377
13855,район Митино,37.372479,55.867332
13856,район Митино,37.372512,55.867296
13857,район Митино,37.372543,55.867274
13858,район Митино,37.372573,55.867261
13859,район Митино,37.372616,55.867238
13860,район Митино,37.37268,55.867218
13861,район Митино,37.372742,55.867206
13862,район Митино,37.372788,55.867201
13863,район Митино,37.37283,55.867197
13864,район Митино,37.372865,55.867199
13865,район Митино,37.372904,55.867206
13866,район Митино,37.372977,55.867213
13867,район Митино,37.373009,55.8672
13868,район Митино,37.373032,55.867182
13869,район Митино,37.373089,55.867155
13870,район Митино,37.373123,55.867153
13871,район Митино,37.373145,55.867161
13872,район Митино,37.373198,55.86718
13873,район Митино,37.373223,55.867185
13874,район Митино,37.373253,55.867183
13875,район Митино,37.37329,55.867182
13876,район Митино,37.373321,55.867187
13877,район Митино,37.373362,55.867203
13878,район Митино,37.373386,55.8672
13879,район Митино,37.373424,55.86719
13880,район Митино,37.373451,55.86719
13881,район Митино,37.373487,55.867194
13882,район Митино,37.373567,55.867195
13883,район Митино,37.373606,55.867202
13884,район Митино,37.373645,55.867236
13885,район Митино,37.373662,55.867242
13886,район Митино,37.373705,55.867246
13887,район Митино,37.373734,55.867259
13888,район Митино,37.373741,55.867282
13889,район Митино,37.373731,55.867299
13890,район Митино,37.373705,55.867316
13891,район Митино,37.373632,55.86734
13892,район Митино,37.373609,55.867354
13893,район Митино,37.373619,55.867373
13894,район Митино,37.373657,55.867394
13895,район Митино,37.37369,55.867398
13896,район Митино,37.373726,55.867403
13897,район Митино,37.373753,55.86742
13898,район Митино,37.373784,55.867452
13899,район Митино,37.37381,55.867465
13900,район Митино,37.373856,55.867467
13901,район Митино,37.373901,55.867454
13902,район Митино,37.373929,55.867451
13903,район Митино,37.373952,55.867459
13904,район Митино,37.373964,55.867492
13905,район Митино,37.374002,55.86751
13906,район Митино,37.374018,55.867515
13907,район Митино,37.374053,55.867537
13908,район Митино,37.374049,55.867578
13909,район Митино,37.374059,55.867594
13910,район Митино,37.374084,55.8676
13911,район Митино,37.374171,55.867587
13912,район Митино,37.374199,55.867591
13913,район Митино,37.374225,55.867607
13914,район Митино,37.374262,55.867641
13915,район Митино,37.374287,55.867679
13916,район Митино,37.374289,55.867723
13917,район Митино,37.374298,55.867755
13918,район Митино,37.374315,55.867775
13919,район Митино,37.374324,55.86778
13920,район Митино,37.374354,55.867787
13921,район Митино,37.374436,55.867782
13922,район Митино,37.374462,55.867786
13923,район Митино,37.374494,55.867795
13924,район Митино,37.374543,55.867814
13925,район Митино,37.374589,55.867828
13926,район Митино,37.374626,55.867828
13927,район Митино,37.374654,55.867819
13928,район Митино,37.374714,55.867783
13929,район Митино,37.374737,55.867778
13930,район Митино,37.374762,55.867776
13931,район Митино,37.374798,55.867791
13932,район Митино,37.374818,55.8678
13933,район Митино,37.374838,55.867809
13934,район Митино,37.374871,55.867814
13935,район Митино,37.374924,55.867817
13936,район Митино,37.37497,55.867823
13937,район Митино,37.374988,55.867826
13938,район Митино,37.375028,55.867848
13939,район Митино,37.375077,55.867879
13940,район Митино,37.375114,55.867901
13941,район Митино,37.375142,55.867906
13942,район Митино,37.375211,55.867901
13943,район Митино,37.375243,55.867886
13944,район Митино,37.375261,55.867874
13945,район Митино,37.375286,55.867838
13946,район Митино,37.375298,55.867831
13947,район Митино,37.375325,55.86783
13948,район Митино,37.375377,55.867835
13949,район Митино,37.375403,55.86785
13950,район Митино,37.375429,55.867866
13951,район Митино,37.375458,55.867868
13952,район Митино,37.375474,55.867861
13953,район Митино,37.375513,55.867832
13954,район Митино,37.375549,55.867823
13955,район Митино,37.37557,55.867829
13956,район Митино,37.375691,55.867855
13957,район Митино,37.375746,55.867878
13958,район Митино,37.375785,55.867903
13959,район Митино,37.375804,55.867948
13960,район Митино,37.375806,55.867974
13961,район Митино,37.375803,55.868
13962,район Митино,37.375809,55.868022
13963,район Митино,37.375838,55.868032
13964,район Митино,37.375944,55.868025
13965,район Митино,37.37597,55.868019
13966,район Митино,37.376024,55.867999
13967,район Митино,37.376058,55.867995
13968,район Митино,37.376078,55.867999
13969,район Митино,37.376097,55.86802
13970,район Митино,37.376117,55.868029
13971,район Митино,37.376161,55.868032
13972,район Митино,37.376211,55.868027
13973,район Митино,37.376238,55.868017
13974,район Митино,37.376278,55.867996
13975,район Митино,37.376298,55.867999
13976,район Митино,37.376338,55.868019
13977,район Митино,37.376349,55.868035
13978,район Митино,37.376347,55.868069
13979,район Митино,37.376361,55.86809
13980,район Митино,37.376424,55.86812
13981,район Митино,37.376468,55.868119
13982,район Митино,37.376524,55.868113
13983,район Митино,37.376542,55.868122
13984,район Митино,37.376561,55.868156
13985,район Митино,37.37658,55.868176
13986,район Митино,37.376603,55.868181
13987,район Митино,37.376627,55.868174
13988,район Митино,37.376648,55.868163
13989,район Митино,37.376673,55.86816
13990,район Митино,37.376688,55.868162
13991,район Митино,37.376738,55.8682
13992,район Митино,37.376749,55.868209
13993,район Митино,37.376764,55.868234
13994,район Митино,37.376756,55.868251
13995,район Митино,37.376739,55.868269
13996,район Митино,37.376735,55.868288
13997,район Митино,37.376754,55.868309
13998,район Митино,37.376778,55.868319
13999,район Митино,37.376807,55.868322
14000,район Митино,37.376842,55.868309
14001,район Митино,37.376879,55.868285
14002,район Митино,37.376942,55.868245
14003,район Митино,37.376976,55.868231
14004,район Митино,37.376995,55.868228
14005,район Митино,37.377019,55.868226
14006,район Митино,37.377047,55.868233
14007,район Митино,37.377109,55.868264
14008,район Митино,37.377158,55.868289
14009,район Митино,37.377195,55.868293
14010,район Митино,37.377296,55.868285
14011,район Митино,37.377355,55.868285
14012,район Митино,37.377374,55.868295
14013,район Митино,37.377416,55.868336
14014,район Митино,37.37746,55.868361
14015,район Митино,37.377489,55.868362
14016,район Митино,37.377524,55.868354
14017,район Митино,37.377561,55.868342
14018,район Митино,37.377591,55.868329
14019,район Митино,37.377613,55.868305
14020,район Митино,37.377615,55.868268
14021,район Митино,37.377626,55.868248
14022,район Митино,37.377644,55.868239
14023,район Митино,37.377659,55.868234
14024,район Митино,37.377687,55.868222
14025,район Митино,37.377705,55.868208
14026,район Митино,37.377701,55.868198
14027,район Митино,37.377663,55.868173
14028,район Митино,37.377654,55.868161
14029,район Митино,37.377655,55.868149
14030,район Митино,37.37767,55.868133
14031,район Митино,37.377694,55.868121
14032,район Митино,37.37774,55.868108
14033,район Митино,37.377782,55.868102
14034,район Митино,37.377859,55.86809
14035,район Митино,37.377886,55.86808
14036,район Митино,37.377903,55.868057
14037,район Митино,37.37791,55.868037
14038,район Митино,37.377926,55.868019
14039,район Митино,37.377944,55.868008
14040,район Митино,37.37797,55.868004
14041,район Митино,37.377989,55.868005
14042,район Митино,37.378013,55.868008
14043,район Митино,37.378032,55.868018
14044,район Митино,37.378055,55.868052
14045,район Митино,37.378076,55.868069
14046,район Митино,37.378116,55.868073
14047,район Митино,37.378147,55.86807
14048,район Митино,37.378207,55.868049
14049,район Митино,37.378241,55.868039
14050,район Митино,37.378285,55.868039
14051,район Митино,37.378319,55.868043
14052,район Митино,37.378348,55.868052
14053,район Митино,37.378363,55.868061
14054,район Митино,37.378372,55.868098
14055,район Митино,37.3784,55.868122
14056,район Митино,37.378435,55.868137
14057,район Митино,37.378472,55.868144
14058,район Митино,37.3785,55.868143
14059,район Митино,37.37853,55.86814
14060,район Митино,37.378551,55.868132
14061,район Митино,37.378569,55.868123
14062,район Митино,37.378577,55.868116
14063,район Митино,37.378585,55.868106
14064,район Митино,37.378594,55.86809
14065,район Митино,37.378604,55.868077
14066,район Митино,37.378612,55.86807
14067,район Митино,37.378624,55.868064
14068,район Митино,37.378636,55.868061
14069,район Митино,37.37865,55.868058
14070,район Митино,37.378665,55.868058
14071,район Митино,37.378687,55.868061
14072,район Митино,37.378691,55.868054
14073,район Митино,37.37868,55.868012
14074,район Митино,37.378669,55.868001
14075,район Митино,37.378652,55.868001
14076,район Митино,37.378586,55.868022
14077,район Митино,37.378561,55.868026
14078,район Митино,37.378544,55.868028
14079,район Митино,37.378518,55.868014
14080,район Митино,37.378476,55.867998
14081,район Митино,37.378457,55.867974
14082,район Митино,37.378454,55.867964
14083,район Митино,37.378459,55.867942
14084,район Митино,37.378477,55.867928
14085,район Митино,37.378519,55.867917
14086,район Митино,37.378616,55.867912
14087,район Митино,37.378714,55.867904
14088,район Митино,37.37882,55.867886
14089,район Митино,37.378856,55.867876
14090,район Митино,37.378872,55.867867
14091,район Митино,37.378887,55.867854
14092,район Митино,37.378883,55.867831
14093,район Митино,37.37887,55.867821
14094,район Митино,37.378847,55.867814
14095,район Митино,37.378724,55.867795
14096,район Митино,37.378667,55.86778
14097,район Митино,37.37861,55.867759
14098,район Митино,37.378601,55.867748
14099,район Митино,37.378608,55.867739
14100,район Митино,37.378624,55.867734
14101,район Митино,37.378888,55.867715
14102,район Митино,37.378929,55.867698
14103,район Митино,37.378968,55.867671
14104,район Митино,37.378996,55.867629
14105,район Митино,37.379014,55.86759
14106,район Митино,37.379033,55.867565
14107,район Митино,37.379332,55.867402
14108,район Митино,37.379406,55.867352
14109,район Митино,37.379409,55.86733
14110,район Митино,37.3794,55.867316
14111,район Митино,37.379377,55.867296
14112,район Митино,37.379304,55.867294
14113,район Митино,37.37922,55.867294
14114,район Митино,37.379217,55.867286
14115,район Митино,37.379249,55.867225
14116,район Митино,37.379237,55.867179
14117,район Митино,37.379265,55.867165
14118,район Митино,37.379293,55.867156
